,state,term,outcome,croscor,lagd
2704,Kansas,covid,daily_vaccinations,-0.14511307,-11
2705,Kansas,covid,daily_vaccinations,0.147121636,-10
2706,Kansas,covid,daily_vaccinations,0.173893343,-9
2707,Kansas,covid,daily_vaccinations,-0.129393403,-8
2708,Kansas,covid,daily_vaccinations,0.104994605,-7
2709,Kansas,covid,daily_vaccinations,0.010754164,-6
2710,Kansas,covid,daily_vaccinations,-0.027258161,-5
2711,Kansas,covid,daily_vaccinations,0.09719254,-4
2712,Kansas,covid,daily_vaccinations,0.024051144,-3
2713,Kansas,covid,daily_vaccinations,0.100406728,-2
2714,Kansas,covid,daily_vaccinations,0.1649584,-1
2715,Kansas,covid,daily_vaccinations,-0.097039947,0
2716,Kansas,covid,daily_vaccinations_per_million,-0.009454448,-14
2717,Kansas,covid,daily_vaccinations_per_million,-0.028619751,-13
2718,Kansas,covid,daily_vaccinations_per_million,0.051178277,-12
2719,Kansas,covid,daily_vaccinations_per_million,-0.14513374,-11
2720,Kansas,covid,daily_vaccinations_per_million,0.147056523,-10
2721,Kansas,covid,daily_vaccinations_per_million,0.1739949,-9
2722,Kansas,covid,daily_vaccinations_per_million,-0.129422991,-8
2723,Kansas,covid,daily_vaccinations_per_million,0.105026327,-7
2724,Kansas,covid,daily_vaccinations_per_million,0.010682444,-6
2725,Kansas,covid,daily_vaccinations_per_million,-0.027261648,-5
2726,Kansas,covid,daily_vaccinations_per_million,0.097137292,-4
2727,Kansas,covid,daily_vaccinations_per_million,0.024137527,-3
2728,Kansas,covid,daily_vaccinations_per_million,0.100461185,-2
2729,Kansas,covid,daily_vaccinations_per_million,0.164951019,-1
2730,Kansas,covid,daily_vaccinations_per_million,-0.097011615,0
2731,Kansas,mask,daily_vaccinations,0.144093018,-14
2732,Kansas,mask,daily_vaccinations,-0.121825013,-13
2733,Kansas,mask,daily_vaccinations,-0.072764511,-12
2734,Kansas,mask,daily_vaccinations,-0.105582216,-11
2735,Kansas,mask,daily_vaccinations,0.181473222,-10
2736,Kansas,mask,daily_vaccinations,0.097709994,-9
2737,Kansas,mask,daily_vaccinations,-0.063301619,-8
2738,Kansas,mask,daily_vaccinations,0.059972602,-7
2739,Kansas,mask,daily_vaccinations,0.10811574,-6
2740,Kansas,mask,daily_vaccinations,-0.023616719,-5
2741,Kansas,mask,daily_vaccinations,0.167571117,-4
2742,Kansas,mask,daily_vaccinations,-0.042456749,-3
2743,Kansas,mask,daily_vaccinations,0.002551987,-2
2744,Kansas,mask,daily_vaccinations,0.065564847,-1
2745,Kansas,mask,daily_vaccinations,0.010094326,0
2746,Kansas,mask,daily_vaccinations_per_million,0.144112718,-14
2747,Kansas,mask,daily_vaccinations_per_million,-0.121792701,-13
2748,Kansas,mask,daily_vaccinations_per_million,-0.072788418,-12
2749,Kansas,mask,daily_vaccinations_per_million,-0.105559948,-11
2750,Kansas,mask,daily_vaccinations_per_million,0.181509625,-10
2751,Kansas,mask,daily_vaccinations_per_million,0.097663701,-9
2752,Kansas,mask,daily_vaccinations_per_million,-0.063288365,-8
2753,Kansas,mask,daily_vaccinations_per_million,0.059965531,-7
2754,Kansas,mask,daily_vaccinations_per_million,0.108089849,-6
2755,Kansas,mask,daily_vaccinations_per_million,-0.023583354,-5
2756,Kansas,mask,daily_vaccinations_per_million,0.167519732,-4
2757,Kansas,mask,daily_vaccinations_per_million,-0.042404061,-3
2758,Kansas,mask,daily_vaccinations_per_million,0.002623606,-2
2759,Kansas,mask,daily_vaccinations_per_million,0.065518486,-1
2760,Kansas,mask,daily_vaccinations_per_million,0.010101565,0
2761,Kansas,qanon,daily_vaccinations,-0.054872075,-14
2762,Kansas,qanon,daily_vaccinations,-0.122636808,-13
2763,Kansas,qanon,daily_vaccinations,-0.074373345,-12
2764,Kansas,qanon,daily_vaccinations,-0.018263481,-11
2765,Kansas,qanon,daily_vaccinations,0.081099343,-10
2766,Kansas,qanon,daily_vaccinations,-0.062114433,-9
2767,Kansas,qanon,daily_vaccinations,0.107855602,-8
2768,Kansas,qanon,daily_vaccinations,0.035948704,-7
2769,Kansas,qanon,daily_vaccinations,-0.074843314,-6
2770,Kansas,qanon,daily_vaccinations,0.009314881,-5
2771,Kansas,qanon,daily_vaccinations,-0.191988425,-4
2772,Kansas,qanon,daily_vaccinations,-0.092046011,-3
2773,Kansas,qanon,daily_vaccinations,-0.073183479,-2
2774,Kansas,qanon,daily_vaccinations,-0.003797612,-1
2775,Kansas,qanon,daily_vaccinations,0.005048469,0
2776,Kansas,qanon,daily_vaccinations_per_million,-0.05508058,-14
2777,Kansas,qanon,daily_vaccinations_per_million,-0.122516358,-13
2778,Kansas,qanon,daily_vaccinations_per_million,-0.074381225,-12
2779,Kansas,qanon,daily_vaccinations_per_million,-0.018225677,-11
2780,Kansas,qanon,daily_vaccinations_per_million,0.081010722,-10
2781,Kansas,qanon,daily_vaccinations_per_million,-0.062119424,-9
2782,Kansas,qanon,daily_vaccinations_per_million,0.107856916,-8
2783,Kansas,qanon,daily_vaccinations_per_million,0.036054457,-7
2784,Kansas,qanon,daily_vaccinations_per_million,-0.074807602,-6
2785,Kansas,qanon,daily_vaccinations_per_million,0.009336914,-5
2786,Kansas,qanon,daily_vaccinations_per_million,-0.192200835,-4
2787,Kansas,qanon,daily_vaccinations_per_million,-0.091967645,-3
2788,Kansas,qanon,daily_vaccinations_per_million,-0.073184443,-2
2789,Kansas,qanon,daily_vaccinations_per_million,-0.003798681,-1
2790,Kansas,qanon,daily_vaccinations_per_million,0.005131667,0
2791,Kansas,social distancing,daily_vaccinations,-0.125084307,-14
2792,Kansas,social distancing,daily_vaccinations,-0.014762389,-13
2793,Kansas,social distancing,daily_vaccinations,-0.060132039,-12
2794,Kansas,social distancing,daily_vaccinations,0.007852435,-11
2795,Kansas,social distancing,daily_vaccinations,-0.034947594,-10
2796,Kansas,social distancing,daily_vaccinations,-0.028041798,-9
2797,Kansas,social distancing,daily_vaccinations,-0.035482236,-8
2798,Kansas,social distancing,daily_vaccinations,0.014253365,-7
2799,Kansas,social distancing,daily_vaccinations,-0.054014972,-6
2800,Kansas,social distancing,daily_vaccinations,-0.009439998,-5
2801,Kansas,social distancing,daily_vaccinations,0.017347921,-4
2802,Kansas,social distancing,daily_vaccinations,-0.029292587,-3
2803,Kansas,social distancing,daily_vaccinations,0.077257309,-2
2804,Kansas,social distancing,daily_vaccinations,0.011115035,-1
2805,Kansas,social distancing,daily_vaccinations,0.011688394,0
2806,Kansas,social distancing,daily_vaccinations_per_million,-0.125239567,-14
2807,Kansas,social distancing,daily_vaccinations_per_million,-0.014852036,-13
2808,Kansas,social distancing,daily_vaccinations_per_million,-0.059961006,-12
2809,Kansas,social distancing,daily_vaccinations_per_million,0.007814329,-11
2810,Kansas,social distancing,daily_vaccinations_per_million,-0.034925665,-10
2811,Kansas,social distancing,daily_vaccinations_per_million,-0.028038395,-9
2812,Kansas,social distancing,daily_vaccinations_per_million,-0.035431469,-8
2813,Kansas,social distancing,daily_vaccinations_per_million,0.014384866,-7
2814,Kansas,social distancing,daily_vaccinations_per_million,-0.054148703,-6
2815,Kansas,social distancing,daily_vaccinations_per_million,-0.009436954,-5
2816,Kansas,social distancing,daily_vaccinations_per_million,0.017354157,-4
2817,Kansas,social distancing,daily_vaccinations_per_million,-0.029306606,-3
2818,Kansas,social distancing,daily_vaccinations_per_million,0.077419752,-2
2819,Kansas,social distancing,daily_vaccinations_per_million,0.010951649,-1
2820,Kansas,social distancing,daily_vaccinations_per_million,0.011693346,0
2821,Kansas,vaccine,daily_vaccinations,-0.082987564,-14
2822,Kansas,vaccine,daily_vaccinations,0.029707477,-13
2823,Kansas,vaccine,daily_vaccinations,-0.013055246,-12
2824,Kansas,vaccine,daily_vaccinations,-0.029946633,-11
2825,Kansas,vaccine,daily_vaccinations,0.061897055,-10
2826,Kansas,vaccine,daily_vaccinations,0.064799047,-9
2827,Kansas,vaccine,daily_vaccinations,0.002262029,-8
2828,Kansas,vaccine,daily_vaccinations,0.085796494,-7
2829,Kansas,vaccine,daily_vaccinations,-0.116110882,-6
2830,Kansas,vaccine,daily_vaccinations,0.010752736,-5
2831,Kansas,vaccine,daily_vaccinations,0.110265749,-4
2832,Kansas,vaccine,daily_vaccinations,-0.049254151,-3
2833,Kansas,vaccine,daily_vaccinations,0.260215782,-2
2834,Kansas,vaccine,daily_vaccinations,0.005190658,-1
2835,Kansas,vaccine,daily_vaccinations,-0.085501546,0
2836,Kansas,vaccine,daily_vaccinations_per_million,-0.083094958,-14
2837,Kansas,vaccine,daily_vaccinations_per_million,0.029647465,-13
2838,Kansas,vaccine,daily_vaccinations_per_million,-0.012916912,-12
2839,Kansas,vaccine,daily_vaccinations_per_million,-0.030119985,-11
2840,Kansas,vaccine,daily_vaccinations_per_million,0.061908012,-10
2841,Kansas,vaccine,daily_vaccinations_per_million,0.064932743,-9
2842,Kansas,vaccine,daily_vaccinations_per_million,0.002264019,-8
2843,Kansas,vaccine,daily_vaccinations_per_million,0.085703745,-7
2844,Kansas,vaccine,daily_vaccinations_per_million,-0.116076237,-6
2845,Kansas,vaccine,daily_vaccinations_per_million,0.01066353,-5
2846,Kansas,vaccine,daily_vaccinations_per_million,0.110366459,-4
2847,Kansas,vaccine,daily_vaccinations_per_million,-0.049381409,-3
2848,Kansas,vaccine,daily_vaccinations_per_million,0.260393515,-2
2849,Kansas,vaccine,daily_vaccinations_per_million,0.005062291,-1
2850,Kansas,vaccine,daily_vaccinations_per_million,-0.085355684,0
2851,Kansas,vaccine near me,daily_vaccinations,0.045917362,-14
2852,Kansas,vaccine near me,daily_vaccinations,0.058230427,-13
2853,Kansas,vaccine near me,daily_vaccinations,-0.041437345,-12
2854,Kansas,vaccine near me,daily_vaccinations,-0.124394079,-11
2855,Kansas,vaccine near me,daily_vaccinations,0.036080042,-10
2856,Kansas,vaccine near me,daily_vaccinations,0.134295965,-9
2857,Kansas,vaccine near me,daily_vaccinations,0.133419632,-8
2858,Kansas,vaccine near me,daily_vaccinations,0.014382658,-7
2859,Kansas,vaccine near me,daily_vaccinations,-0.02093816,-6
2860,Kansas,vaccine near me,daily_vaccinations,-0.044034974,-5
2861,Kansas,vaccine near me,daily_vaccinations,0.252821094,-4
2862,Kansas,vaccine near me,daily_vaccinations,0.049801316,-3
2863,Kansas,vaccine near me,daily_vaccinations,-0.013849561,-2
2864,Kansas,vaccine near me,daily_vaccinations,-0.143333809,-1
2865,Kansas,vaccine near me,daily_vaccinations,-0.094846665,0
2866,Kansas,vaccine near me,daily_vaccinations_per_million,0.045937092,-14
2867,Kansas,vaccine near me,daily_vaccinations_per_million,0.058147779,-13
2868,Kansas,vaccine near me,daily_vaccinations_per_million,-0.041494089,-12
2869,Kansas,vaccine near me,daily_vaccinations_per_million,-0.124349132,-11
2870,Kansas,vaccine near me,daily_vaccinations_per_million,0.035979627,-10
2871,Kansas,vaccine near me,daily_vaccinations_per_million,0.134401215,-9
2872,Kansas,vaccine near me,daily_vaccinations_per_million,0.133480575,-8
2873,Kansas,vaccine near me,daily_vaccinations_per_million,0.014282996,-7
2874,Kansas,vaccine near me,daily_vaccinations_per_million,-0.020936683,-6
2875,Kansas,vaccine near me,daily_vaccinations_per_million,-0.044084655,-5
2876,Kansas,vaccine near me,daily_vaccinations_per_million,0.252864778,-4
2877,Kansas,vaccine near me,daily_vaccinations_per_million,0.049767573,-3
2878,Kansas,vaccine near me,daily_vaccinations_per_million,-0.013852799,-2
2879,Kansas,vaccine near me,daily_vaccinations_per_million,-0.143288777,-1
2880,Kansas,vaccine near me,daily_vaccinations_per_million,-0.094841811,0
2881,Kentucky,covid,daily_vaccinations,0.053132761,-14
2882,Kentucky,covid,daily_vaccinations,-0.057372226,-13
2883,Kentucky,covid,daily_vaccinations,0.002587718,-12
2884,Kentucky,covid,daily_vaccinations,-0.026441273,-11
2885,Kentucky,covid,daily_vaccinations,-0.003916882,-10
2886,Kentucky,covid,daily_vaccinations,0.043319859,-9
2887,Kentucky,covid,daily_vaccinations,-0.024164843,-8
2888,Kentucky,covid,daily_vaccinations,0.004794641,-7
2889,Kentucky,covid,daily_vaccinations,-0.025689022,-6
2890,Kentucky,covid,daily_vaccinations,0.077740278,-5
2891,Kentucky,covid,daily_vaccinations,0.029460936,-4
2892,Kentucky,covid,daily_vaccinations,0.091652519,-3
2893,Kentucky,covid,daily_vaccinations,0.013337187,-2
2894,Kentucky,covid,daily_vaccinations,0.062675564,-1
2895,Kentucky,covid,daily_vaccinations,0.058529175,0
2896,Kentucky,covid,daily_vaccinations_per_million,0.053051035,-14
2897,Kentucky,covid,daily_vaccinations_per_million,-0.057320799,-13
2898,Kentucky,covid,daily_vaccinations_per_million,0.002581518,-12
2899,Kentucky,covid,daily_vaccinations_per_million,-0.026534118,-11
2900,Kentucky,covid,daily_vaccinations_per_million,-0.003856938,-10
2901,Kentucky,covid,daily_vaccinations_per_million,0.043338799,-9
2902,Kentucky,covid,daily_vaccinations_per_million,-0.024121892,-8
2903,Kentucky,covid,daily_vaccinations_per_million,0.004807322,-7
2904,Kentucky,covid,daily_vaccinations_per_million,-0.02566946,-6
2905,Kentucky,covid,daily_vaccinations_per_million,0.077618041,-5
2906,Kentucky,covid,daily_vaccinations_per_million,0.029446634,-4
2907,Kentucky,covid,daily_vaccinations_per_million,0.091700088,-3
2908,Kentucky,covid,daily_vaccinations_per_million,0.013431361,-2
2909,Kentucky,covid,daily_vaccinations_per_million,0.0626047,-1
2910,Kentucky,covid,daily_vaccinations_per_million,0.058641348,0
2911,Kentucky,mask,daily_vaccinations,-0.013927654,-14
2912,Kentucky,mask,daily_vaccinations,-0.082161402,-13
2913,Kentucky,mask,daily_vaccinations,0.036545094,-12
2914,Kentucky,mask,daily_vaccinations,0.020059806,-11
2915,Kentucky,mask,daily_vaccinations,-0.085221478,-10
2916,Kentucky,mask,daily_vaccinations,0.081155958,-9
2917,Kentucky,mask,daily_vaccinations,-0.060755801,-8
2918,Kentucky,mask,daily_vaccinations,0.019463147,-7
2919,Kentucky,mask,daily_vaccinations,-0.034985848,-6
2920,Kentucky,mask,daily_vaccinations,-0.045786136,-5
2921,Kentucky,mask,daily_vaccinations,-0.104185402,-4
2922,Kentucky,mask,daily_vaccinations,0.116205854,-3
2923,Kentucky,mask,daily_vaccinations,0.021956254,-2
2924,Kentucky,mask,daily_vaccinations,0.159830198,-1
2925,Kentucky,mask,daily_vaccinations,0.045142788,0
2926,Kentucky,mask,daily_vaccinations_per_million,-0.013891376,-14
2927,Kentucky,mask,daily_vaccinations_per_million,-0.082113742,-13
2928,Kentucky,mask,daily_vaccinations_per_million,0.036456245,-12
2929,Kentucky,mask,daily_vaccinations_per_million,0.020153275,-11
2930,Kentucky,mask,daily_vaccinations_per_million,-0.085315959,-10
2931,Kentucky,mask,daily_vaccinations_per_million,0.081071971,-9
2932,Kentucky,mask,daily_vaccinations_per_million,-0.060689013,-8
2933,Kentucky,mask,daily_vaccinations_per_million,0.019438061,-7
2934,Kentucky,mask,daily_vaccinations_per_million,-0.034877499,-6
2935,Kentucky,mask,daily_vaccinations_per_million,-0.045864653,-5
2936,Kentucky,mask,daily_vaccinations_per_million,-0.104252135,-4
2937,Kentucky,mask,daily_vaccinations_per_million,0.116164516,-3
2938,Kentucky,mask,daily_vaccinations_per_million,0.021981162,-2
2939,Kentucky,mask,daily_vaccinations_per_million,0.159952681,-1
2940,Kentucky,mask,daily_vaccinations_per_million,0.04509055,0
2941,Kentucky,qanon,daily_vaccinations,-0.117447027,-14
2942,Kentucky,qanon,daily_vaccinations,-0.192587344,-13
2943,Kentucky,qanon,daily_vaccinations,0.083118284,-12
2944,Kentucky,qanon,daily_vaccinations,-0.032700353,-11
2945,Kentucky,qanon,daily_vaccinations,0.010236732,-10
2946,Kentucky,qanon,daily_vaccinations,-0.215981315,-9
2947,Kentucky,qanon,daily_vaccinations,0.028237042,-8
2948,Kentucky,qanon,daily_vaccinations,0.215549499,-7
2949,Kentucky,qanon,daily_vaccinations,0.14013077,-6
2950,Kentucky,qanon,daily_vaccinations,-0.13730046,-5
2951,Kentucky,qanon,daily_vaccinations,-0.024738469,-4
2952,Kentucky,qanon,daily_vaccinations,0.157507653,-3
2953,Kentucky,qanon,daily_vaccinations,0.17186556,-2
2954,Kentucky,qanon,daily_vaccinations,-0.010274143,-1
2955,Kentucky,qanon,daily_vaccinations,-0.152454997,0
2956,Kentucky,qanon,daily_vaccinations_per_million,-0.117487293,-14
2957,Kentucky,qanon,daily_vaccinations_per_million,-0.192640237,-13
2958,Kentucky,qanon,daily_vaccinations_per_million,0.083172065,-12
2959,Kentucky,qanon,daily_vaccinations_per_million,-0.032631391,-11
2960,Kentucky,qanon,daily_vaccinations_per_million,0.010196113,-10
2961,Kentucky,qanon,daily_vaccinations_per_million,-0.215913872,-9
2962,Kentucky,qanon,daily_vaccinations_per_million,0.028039635,-8
2963,Kentucky,qanon,daily_vaccinations_per_million,0.215491223,-7
2964,Kentucky,qanon,daily_vaccinations_per_million,0.140214456,-6
2965,Kentucky,qanon,daily_vaccinations_per_million,-0.137094474,-5
2966,Kentucky,qanon,daily_vaccinations_per_million,-0.024835383,-4
2967,Kentucky,qanon,daily_vaccinations_per_million,0.157591861,-3
2968,Kentucky,qanon,daily_vaccinations_per_million,0.171922412,-2
2969,Kentucky,qanon,daily_vaccinations_per_million,-0.010361817,-1
2970,Kentucky,qanon,daily_vaccinations_per_million,-0.152449475,0
2971,Kentucky,social distancing,daily_vaccinations,-0.048113954,-14
2972,Kentucky,social distancing,daily_vaccinations,0.047815215,-13
2973,Kentucky,social distancing,daily_vaccinations,-0.126878756,-12
2974,Kentucky,social distancing,daily_vaccinations,0.005956631,-11
2975,Kentucky,social distancing,daily_vaccinations,0.019974957,-10
2976,Kentucky,social distancing,daily_vaccinations,0.036137453,-9
2977,Kentucky,social distancing,daily_vaccinations,-0.04040696,-8
2978,Kentucky,social distancing,daily_vaccinations,0.019220313,-7
2979,Kentucky,social distancing,daily_vaccinations,0.042367735,-6
2980,Kentucky,social distancing,daily_vaccinations,0.112438254,-5
2981,Kentucky,social distancing,daily_vaccinations,-0.171898257,-4
2982,Kentucky,social distancing,daily_vaccinations,0.063825567,-3
2983,Kentucky,social distancing,daily_vaccinations,0.008118716,-2
2984,Kentucky,social distancing,daily_vaccinations,-0.1551023,-1
2985,Kentucky,social distancing,daily_vaccinations,-0.141239277,0
2986,Kentucky,social distancing,daily_vaccinations_per_million,-0.0480724,-14
2987,Kentucky,social distancing,daily_vaccinations_per_million,0.047734164,-13
2988,Kentucky,social distancing,daily_vaccinations_per_million,-0.126784995,-12
2989,Kentucky,social distancing,daily_vaccinations_per_million,0.005945616,-11
2990,Kentucky,social distancing,daily_vaccinations_per_million,0.01994019,-10
2991,Kentucky,social distancing,daily_vaccinations_per_million,0.036069146,-9
2992,Kentucky,social distancing,daily_vaccinations_per_million,-0.040340673,-8
2993,Kentucky,social distancing,daily_vaccinations_per_million,0.01914902,-7
2994,Kentucky,social distancing,daily_vaccinations_per_million,0.04248041,-6
2995,Kentucky,social distancing,daily_vaccinations_per_million,0.112294452,-5
2996,Kentucky,social distancing,daily_vaccinations_per_million,-0.171999822,-4
2997,Kentucky,social distancing,daily_vaccinations_per_million,0.063870502,-3
2998,Kentucky,social distancing,daily_vaccinations_per_million,0.008193889,-2
2999,Kentucky,social distancing,daily_vaccinations_per_million,-0.15511777,-1
3000,Kentucky,social distancing,daily_vaccinations_per_million,-0.141160178,0
3001,Kentucky,vaccine,daily_vaccinations,0.152431921,-14
3002,Kentucky,vaccine,daily_vaccinations,-0.138577116,-13
3003,Kentucky,vaccine,daily_vaccinations,0.146454905,-12
3004,Kentucky,vaccine,daily_vaccinations,-0.157653747,-11
3005,Kentucky,vaccine,daily_vaccinations,0.047862957,-10
3006,Kentucky,vaccine,daily_vaccinations,0.041477637,-9
3007,Kentucky,vaccine,daily_vaccinations,0.000272744,-8
3008,Kentucky,vaccine,daily_vaccinations,0.043593755,-7
3009,Kentucky,vaccine,daily_vaccinations,0.065771306,-6
3010,Kentucky,vaccine,daily_vaccinations,-0.034820487,-5
3011,Kentucky,vaccine,daily_vaccinations,0.133983196,-4
3012,Kentucky,vaccine,daily_vaccinations,0.154875848,-3
3013,Kentucky,vaccine,daily_vaccinations,0.014832227,-2
3014,Kentucky,vaccine,daily_vaccinations,0.173407442,-1
3015,Kentucky,vaccine,daily_vaccinations,-0.049732348,0
3016,Kentucky,vaccine,daily_vaccinations_per_million,0.15229035,-14
3017,Kentucky,vaccine,daily_vaccinations_per_million,-0.138547053,-13
3018,Kentucky,vaccine,daily_vaccinations_per_million,0.146391905,-12
3019,Kentucky,vaccine,daily_vaccinations_per_million,-0.157650657,-11
3020,Kentucky,vaccine,daily_vaccinations_per_million,0.047855268,-10
3021,Kentucky,vaccine,daily_vaccinations_per_million,0.041576042,-9
3022,Kentucky,vaccine,daily_vaccinations_per_million,0.000241009,-8
3023,Kentucky,vaccine,daily_vaccinations_per_million,0.043761957,-7
3024,Kentucky,vaccine,daily_vaccinations_per_million,0.065658211,-6
3025,Kentucky,vaccine,daily_vaccinations_per_million,-0.034802352,-5
3026,Kentucky,vaccine,daily_vaccinations_per_million,0.133897156,-4
3027,Kentucky,vaccine,daily_vaccinations_per_million,0.154875877,-3
3028,Kentucky,vaccine,daily_vaccinations_per_million,0.014996909,-2
3029,Kentucky,vaccine,daily_vaccinations_per_million,0.17332266,-1
3030,Kentucky,vaccine,daily_vaccinations_per_million,-0.04974682,0
3031,Kentucky,vaccine near me,daily_vaccinations,0.126017758,-14
3032,Kentucky,vaccine near me,daily_vaccinations,0.000253284,-13
3033,Kentucky,vaccine near me,daily_vaccinations,-0.080309361,-12
3034,Kentucky,vaccine near me,daily_vaccinations,-0.059506798,-11
3035,Kentucky,vaccine near me,daily_vaccinations,0.162829146,-10
3036,Kentucky,vaccine near me,daily_vaccinations,0.024774976,-9
3037,Kentucky,vaccine near me,daily_vaccinations,0.087254616,-8
3038,Kentucky,vaccine near me,daily_vaccinations,-0.083758256,-7
3039,Kentucky,vaccine near me,daily_vaccinations,-0.06124841,-6
3040,Kentucky,vaccine near me,daily_vaccinations,0.02797678,-5
3041,Kentucky,vaccine near me,daily_vaccinations,0.269275056,-4
3042,Kentucky,vaccine near me,daily_vaccinations,-0.114019307,-3
3043,Kentucky,vaccine near me,daily_vaccinations,0.073104,-2
3044,Kentucky,vaccine near me,daily_vaccinations,-0.07650474,-1
3045,Kentucky,vaccine near me,daily_vaccinations,0.125199511,0
3046,Kentucky,vaccine near me,daily_vaccinations_per_million,0.125929043,-14
3047,Kentucky,vaccine near me,daily_vaccinations_per_million,0.000271865,-13
3048,Kentucky,vaccine near me,daily_vaccinations_per_million,-0.080201789,-12
3049,Kentucky,vaccine near me,daily_vaccinations_per_million,-0.059595937,-11
3050,Kentucky,vaccine near me,daily_vaccinations_per_million,0.162809462,-10
3051,Kentucky,vaccine near me,daily_vaccinations_per_million,0.024851817,-9
3052,Kentucky,vaccine near me,daily_vaccinations_per_million,0.08733427,-8
3053,Kentucky,vaccine near me,daily_vaccinations_per_million,-0.083778426,-7
3054,Kentucky,vaccine near me,daily_vaccinations_per_million,-0.061412728,-6
3055,Kentucky,vaccine near me,daily_vaccinations_per_million,0.027956352,-5
3056,Kentucky,vaccine near me,daily_vaccinations_per_million,0.269239227,-4
3057,Kentucky,vaccine near me,daily_vaccinations_per_million,-0.113898289,-3
3058,Kentucky,vaccine near me,daily_vaccinations_per_million,0.073163325,-2
3059,Kentucky,vaccine near me,daily_vaccinations_per_million,-0.076482236,-1
3060,Kentucky,vaccine near me,daily_vaccinations_per_million,0.125126425,0
3061,Louisiana,covid,daily_vaccinations,-0.052960555,-14
3062,Louisiana,covid,daily_vaccinations,0.002668973,-13
3063,Louisiana,covid,daily_vaccinations,-0.068702248,-12
3064,Louisiana,covid,daily_vaccinations,-0.058774637,-11
3065,Louisiana,covid,daily_vaccinations,0.153628243,-10
3066,Louisiana,covid,daily_vaccinations,-0.036282243,-9
3067,Louisiana,covid,daily_vaccinations,0.059503069,-8
3068,Louisiana,covid,daily_vaccinations,0.038564845,-7
3069,Louisiana,covid,daily_vaccinations,-0.10012992,-6
3070,Louisiana,covid,daily_vaccinations,0.095902812,-5
3071,Louisiana,covid,daily_vaccinations,-0.001975996,-4
3072,Louisiana,covid,daily_vaccinations,0.015289643,-3
3073,Louisiana,covid,daily_vaccinations,0.160896326,-2
3074,Louisiana,covid,daily_vaccinations,0.058469361,-1
3075,Louisiana,covid,daily_vaccinations,0.030671893,0
3076,Louisiana,covid,daily_vaccinations_per_million,-0.05296716,-14
3077,Louisiana,covid,daily_vaccinations_per_million,0.00259714,-13
3078,Louisiana,covid,daily_vaccinations_per_million,-0.068661275,-12
3079,Louisiana,covid,daily_vaccinations_per_million,-0.058753124,-11
3080,Louisiana,covid,daily_vaccinations_per_million,0.153572417,-10
3081,Louisiana,covid,daily_vaccinations_per_million,-0.03617271,-9
3082,Louisiana,covid,daily_vaccinations_per_million,0.059447886,-8
3083,Louisiana,covid,daily_vaccinations_per_million,0.038542721,-7
3084,Louisiana,covid,daily_vaccinations_per_million,-0.100135587,-6
3085,Louisiana,covid,daily_vaccinations_per_million,0.095937213,-5
3086,Louisiana,covid,daily_vaccinations_per_million,-0.001975149,-4
3087,Louisiana,covid,daily_vaccinations_per_million,0.015286592,-3
3088,Louisiana,covid,daily_vaccinations_per_million,0.160927748,-2
3089,Louisiana,covid,daily_vaccinations_per_million,0.058497646,-1
3090,Louisiana,covid,daily_vaccinations_per_million,0.030685031,0
3091,Louisiana,mask,daily_vaccinations,0.025417149,-14
3092,Louisiana,mask,daily_vaccinations,-0.009709968,-13
3093,Louisiana,mask,daily_vaccinations,-0.163999287,-12
3094,Louisiana,mask,daily_vaccinations,0.159191103,-11
3095,Louisiana,mask,daily_vaccinations,-0.015935618,-10
3096,Louisiana,mask,daily_vaccinations,0.006243897,-9
3097,Louisiana,mask,daily_vaccinations,0.048031861,-8
3098,Louisiana,mask,daily_vaccinations,-0.044494157,-7
3099,Louisiana,mask,daily_vaccinations,0.060852782,-6
3100,Louisiana,mask,daily_vaccinations,0.065564584,-5
3101,Louisiana,mask,daily_vaccinations,-0.147962725,-4
3102,Louisiana,mask,daily_vaccinations,0.055543168,-3
3103,Louisiana,mask,daily_vaccinations,-0.126767109,-2
3104,Louisiana,mask,daily_vaccinations,-0.042460665,-1
3105,Louisiana,mask,daily_vaccinations,0.06831762,0
3106,Louisiana,mask,daily_vaccinations_per_million,0.025394615,-14
3107,Louisiana,mask,daily_vaccinations_per_million,-0.009651149,-13
3108,Louisiana,mask,daily_vaccinations_per_million,-0.164036783,-12
3109,Louisiana,mask,daily_vaccinations_per_million,0.159198462,-11
3110,Louisiana,mask,daily_vaccinations_per_million,-0.015956269,-10
3111,Louisiana,mask,daily_vaccinations_per_million,0.006207045,-9
3112,Louisiana,mask,daily_vaccinations_per_million,0.048064993,-8
3113,Louisiana,mask,daily_vaccinations_per_million,-0.044434437,-7
3114,Louisiana,mask,daily_vaccinations_per_million,0.06077263,-6
3115,Louisiana,mask,daily_vaccinations_per_million,0.06556101,-5
3116,Louisiana,mask,daily_vaccinations_per_million,-0.147891212,-4
3117,Louisiana,mask,daily_vaccinations_per_million,0.055420348,-3
3118,Louisiana,mask,daily_vaccinations_per_million,-0.126739029,-2
3119,Louisiana,mask,daily_vaccinations_per_million,-0.04243208,-1
3120,Louisiana,mask,daily_vaccinations_per_million,0.0683952,0
3121,Louisiana,qanon,daily_vaccinations,-0.007589135,-14
3122,Louisiana,qanon,daily_vaccinations,-0.118323284,-13
3123,Louisiana,qanon,daily_vaccinations,0.118794994,-12
